Total changes: 6813
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 大肚區 -> 大肚
  [台中] 大肚區 -> 大肚
  [台中] 龍井區 -> 龍井
  [台中] 龍井區 -> 龍井
  [台中] 和平區 -> 和平
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 南屯區 -> 南屯
  [台中] 清水區 -> 清水
  [台中] 梧棲區 -> 梧棲
  [台中] 豐原區 -> 豐原
  [台中] 大雅區 -> 大雅
  [台中] 清水區 -> 清水
  [台中] 清水區 -> 清水
  [台中] 清水區 -> 清水
  [台中] 梧棲區 -> 梧棲
  [台中] 豐原區 -> 豐原
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 大里區 -> 大里
  [台中] 大里區 -> 大里
  [台中] 大里區 -> 大里
  [台中] 大里區 -> 大里
  [台中] 豐原區 -> 豐原
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 清水區 -> 清水
  [台中] 清水區 -> 清水
  [台中] 沙鹿區 -> 沙鹿
  [台中] 沙鹿區 -> 沙鹿
  [台中] 沙鹿區 -> 沙鹿
  [台中] 沙鹿區 -> 沙鹿
  [台中] 沙鹿區 -> 沙鹿
  [台中] 沙鹿區 -> 沙鹿
  [台中] 大甲區 -> 大甲
  [台中] 大甲區 -> 大甲
  [台中] 大甲區 -> 大甲
  [台中] 霧峰區 -> 霧峰
  [台中] 霧峰區 -> 霧峰
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 太平區 -> 太平
  [台中] 霧峰區 -> 霧峰
  [台中] 豐原區 -> 豐原
  [台中] 后里區 -> 后里
  [台中] 潭子區 -> 潭子
  [台中] 大雅區 -> 大雅
  [台中] 神岡區 -> 神岡
  [台中] 大肚區 -> 大肚
  [台中] 大肚區 -> 大肚
  [台中] 龍井區 -> 龍井
  [台中] 龍井區 -> 龍井
  [台中] 梧棲區 -> 梧棲
  [台中] 大甲區 -> 大甲
  [台中] 大安區 -> 大安
  [台中] 潭子區 -> 潭子
  [台中] 北屯區 -> 北屯
  [台中] 太平區 -> 太平
  [台中] 烏日區 -> 烏日
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 外埔區 -> 外埔
  [台中] 潭子區 -> 潭子
  [台中] 安南區 -> 安南
  [台中] 大里區 -> 大里
  [台中] 沙鹿區 -> 沙鹿
  [台中] 西屯區 -> 西屯
  [台中] 東勢區 -> 東勢
  [台中] 霧峰區 -> 霧峰
  [台中] 南屯區 -> 南屯
  [台中] 西屯區 -> 西屯
  [台中] 東勢區 -> 東勢
  [台中] 后里區 -> 后里
  [台中] 豐原區 -> 豐原
  [台中] 大里區 -> 大里
  [台中] 大雅區 -> 大雅
  [台中] 大雅區 -> 大雅
  [台中] 大雅區 -> 大雅
  [台中] 清水區 -> 清水
  [台中] 西屯區 -> 西屯
  [台中] 大里區 -> 大里
  [台中] 豐原區 -> 豐原
  [台中] 豐原區 -> 豐原
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 豐原區 -> 豐原
  [台中] 東勢區 -> 東勢
  [台中] 東勢區 -> 東勢
  [台中] 清水區 -> 清水
  [台中] 沙鹿區 -> 沙鹿
  [台中] 大甲區 -> 大甲
  [台中] 大甲區 -> 大甲
  [台中] 大甲區 -> 大甲
  [台中] 霧峰區 -> 霧峰
  [台中] 西屯區 -> 西屯
  [台中] 大里區 -> 大里
  [台中] 大里區 -> 大里
  [台中] 后里區 -> 后里
  [台中] 新社區 -> 新社
  [台中] 大雅區 -> 大雅
  [台中] 大雅區 -> 大雅
  [台中] 大肚區 -> 大肚
  [台中] 清水區 -> 清水
  [台中] 清水區 -> 清水
  [台中] 西屯區 -> 西屯
  [台中] 大里區 -> 大里
  [台中] 太平區 -> 太平
  [台中] 太平區 -> 太平
  [台中] 梧棲區 -> 梧棲
  [台中] 梧棲區 -> 梧棲
  [台中] 梧棲區 -> 梧棲
  [台中] 烏日區 -> 烏日
  [台中] 神岡區 -> 神岡
  [台中] 石岡區 -> 石岡
  [台中] 后里區 -> 后里
  [台中] 龍井區 -> 龍井
  [台中] 潭子區 -> 潭子
  [台中] 潭子區 -> 潭子
  [台中] 清水區 -> 清水
  [台中] 東勢區 -> 東勢
  [台中] 清水區 -> 清水
  [台中] 霧峰區 -> 霧峰
  [台中] 西屯區 -> 西屯
  [台中] 大甲區 -> 大甲
  [台中] 梧棲區 -> 梧棲
  [台中] 沙鹿區 -> 沙鹿
  [台中] 大雅區 -> 大雅
  [台中] 北屯區 -> 北屯
  [台中] 北屯區 -> 北屯
  [台中] 北屯區 -> 北屯
  [台中] 西屯區 -> 西屯
  [台中] 西屯區 -> 西屯
  [台中] 豐原區 -> 豐原
  [台中] 豐原區 -> 豐原
  [台中] 東勢區 -> 東勢
  [台中] 清水區 -> 清水
  [台中] 沙鹿區 -> 沙鹿
  [台中] 大甲區 -> 大甲
  [台中] 霧峰區 -> 霧峰
  [台中] 霧峰區 -> 霧峰
  [台中] 南屯區 -> 南屯
  [台中] 后里區 -> 后里
  [台中] 潭子區 -> 潭子
  [台中] 梧棲區 -> 梧棲
  [台中] 太平區 -> 太平
  [台中] 沙鹿區 -> 沙鹿
  [台中] 大甲區 -> 大甲
  [台中] 北屯區 -> 北屯
  [台中] 太平區 -> 太平
  [台中] 梧棲區 -> 梧棲
  [台中] 烏日區 -> 烏日
  [台中] 神岡區 -> 神岡
  [台中] 石岡區 -> 石岡
  [台中] 新社區 -> 新社
  [台中] 和平區 -> 和平
  [台中] 潭子區 -> 潭子
  [台中] 和平區 -> 和平
  [台中] 大肚區 -> 大肚
  [台中] 梧棲區 -> 梧棲
  [台中] 潭子區 -> 潭子
  [台中] 龍井區 -> 龍井
  [台中] 霧峰區 -> 霧峰
  [台中] 北屯區 -> 北屯
  [台中] 北屯區 -> 北屯
  [台中] 南屯區 -> 南屯
  [台中] 新社區 -> 新社
  [台中] 霧峰區 -> 霧峰
  [台中] 田寮區 -> 田寮
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 新社區 -> 新社
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 后里區 -> 后里
  [台中] 西屯區 -> 西屯
  [台中] 霧峰區 -> 霧峰
  [台中] 台中中區 -> 台中中
  [台中] 台中中區 -> 台中中
  [台中] 西屯區 -> 西屯
  [台中] 豐原區 -> 豐原
  [台中] 北屯區 -> 北屯
  [嘉義] 中西區 -> 中西
  [嘉義] 楠西區 -> 楠西
  [嘉義] 楠西區 -> 楠西
  [嘉義] 中西區 -> 中西
  [嘉義] 楠西區 -> 楠西
  [嘉義] 楠西區 -> 楠西
  [嘉義] 楠西區 -> 楠西
  [嘉義] 楠西區 -> 楠西
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 北門區 -> 北門
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 七股區 -> 七股
  [台南] 學甲區 -> 學甲
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 學甲區 -> 學甲
  [台南] 仁德區 -> 仁德
  [台南] 七股區 -> 七股
  [台南] 大內區 -> 大內
  [台南] 歸仁區 -> 歸仁
  [台南] 中西區 -> 中西
  [台南] 新市區 -> 新市
  [台南] 新化區 -> 新化
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 歸仁區 -> 歸仁
  [台南] 新化區 -> 新化
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 仁德區 -> 仁德
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 佳里區 -> 佳里
  [台南] 西港區 -> 西港
  [台南] 七股區 -> 七股
  [台南] 學甲區 -> 學甲
  [台南] 學甲區 -> 學甲
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 白河區 -> 白河
  [台南] 鹽水區 -> 鹽水
  [台南] 中西區 -> 中西
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 楠西區 -> 楠西
  [台南] 麻豆區 -> 麻豆
  [台南] 麻豆區 -> 麻豆
  [台南] 白河區 -> 白河
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安定區 -> 安定
  [台南] 安平區 -> 安平
  [台南] 新市區 -> 新市
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 官田區 -> 官田
  [台南] 善化區 -> 善化
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 白河區 -> 白河
  [台南] 新營區 -> 新營
  [台南] 永康區 -> 永康
  [台南] 新化區 -> 新化
  [台南] 麻豆區 -> 麻豆
  [台南] 北門區 -> 北門
  [台南] 新營區 -> 新營
  [台南] 善化區 -> 善化
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 仁德區 -> 仁德
  [台南] 新營區 -> 新營
  [台南] 後壁區 -> 後壁
  [台南] 安定區 -> 安定
  [台南] 安定區 -> 安定
  [台南] 安平區 -> 安平
  [台南] 仁德區 -> 仁德
  [台南] 仁德區 -> 仁德
  [台南] 玉井區 -> 玉井
  [台南] 玉井區 -> 玉井
  [台南] 南化區 -> 南化
  [台南] 西港區 -> 西港
  [台南] 安南區 -> 安南
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 鹽水區 -> 鹽水
  [台南] 佳里區 -> 佳里
  [台南] 六甲區 -> 六甲
  [台南] 新化區 -> 新化
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 柳營區 -> 柳營
  [台南] 歸仁區 -> 歸仁
  [台南] 永康區 -> 永康
  [台南] 麻豆區 -> 麻豆
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 安南區 -> 安南
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 學甲區 -> 學甲
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 新化區 -> 新化
  [台南] 仁德區 -> 仁德
  [台南] 歸仁區 -> 歸仁
  [台南] 關廟區 -> 關廟
  [台南] 關廟區 -> 關廟
  [台南] 麻豆區 -> 麻豆
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 西港區 -> 西港
  [台南] 東山區 -> 東山
  [台南] 六甲區 -> 六甲
  [台南] 六甲區 -> 六甲
  [台南] 善化區 -> 善化
  [台南] 安南區 -> 安南
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 仁德區 -> 仁德
  [台南] 歸仁區 -> 歸仁
  [台南] 佳里區 -> 佳里
  [台南] 後壁區 -> 後壁
  [台南] 七股區 -> 七股
  [台南] 仁德區 -> 仁德
  [台南] 仁德區 -> 仁德
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 柳營區 -> 柳營
  [台南] 西港區 -> 西港
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 鹽水區 -> 鹽水
  [台南] 佳里區 -> 佳里
  [台南] 安定區 -> 安定
  [台南] 安平區 -> 安平
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 新營區 -> 新營
  [台南] 歸仁區 -> 歸仁
  [台南] 永康區 -> 永康
  [台南] 玉井區 -> 玉井
  [台南] 龍崎區 -> 龍崎
  [台南] 山上區 -> 山上
  [台南] 中西區 -> 中西
  [台南] 永康區 -> 永康
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 歸仁區 -> 歸仁
  [台南] 下營區 -> 下營
  [台南] 左鎮區 -> 左鎮
  [台南] 仁德區 -> 仁德
  [台南] 安南區 -> 安南
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 善化區 -> 善化
  [台南] 麻豆區 -> 麻豆
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 白河區 -> 白河
  [台南] 新營區 -> 新營
  [台南] 永康區 -> 永康
  [台南] 新化區 -> 新化
  [台南] 南化區 -> 南化
  [台南] 仁德區 -> 仁德
  [台南] 仁德區 -> 仁德
  [台南] 歸仁區 -> 歸仁
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 將軍區 -> 將軍
  [台南] 白河區 -> 白河
  [台南] 善化區 -> 善化
  [台南] 安定區 -> 安定
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 歸仁區 -> 歸仁
  [台南] 安南區 -> 安南
  [台南] 中西區 -> 中西
  [台南] 七股區 -> 七股
  [台南] 七股區 -> 七股
  [台南] 仁德區 -> 仁德
  [台南] 仁德區 -> 仁德
  [台南] 新營區 -> 新營
  [台南] 山上區 -> 山上
  [台南] 玉井區 -> 玉井
  [台南] 玉井區 -> 玉井
  [台南] 新市區 -> 新市
  [台南] 安南區 -> 安南
  [台南] 佳里區 -> 佳里
  [台南] 北門區 -> 北門
  [台南] 學甲區 -> 學甲
  [台南] 安定區 -> 安定
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 官田區 -> 官田
  [台南] 新化區 -> 新化
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 東山區 -> 東山
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 玉井區 -> 玉井
  [台南] 白河區 -> 白河
  [台南] 白河區 -> 白河
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 白河區 -> 白河
  [台南] 官田區 -> 官田
  [台南] 新化區 -> 新化
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 永康區 -> 永康
  [台南] 中西區 -> 中西
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 新化區 -> 新化
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 白河區 -> 白河
  [台南] 白河區 -> 白河
  [台南] 白河區 -> 白河
  [台南] 學甲區 -> 學甲
  [台南] 學甲區 -> 學甲
  [台南] 後壁區 -> 後壁
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 新化區 -> 新化
  [台南] 左鎮區 -> 左鎮
  [台南] 左鎮區 -> 左鎮
  [台南] 玉井區 -> 玉井
  [台南] 玉井區 -> 玉井
  [台南] 歸仁區 -> 歸仁
  [台南] 麻豆區 -> 麻豆
  [台南] 麻豆區 -> 麻豆
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 北門區 -> 北門
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 鹽水區 -> 鹽水
  [台南] 善化區 -> 善化
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 左鎮區 -> 左鎮
  [台南] 歸仁區 -> 歸仁
  [台南] 佳里區 -> 佳里
  [台南] 北門區 -> 北門
  [台南] 安南區 -> 安南
  [台南] 中西區 -> 中西
  [台南] 七股區 -> 七股
  [台南] 仁德區 -> 仁德
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 山上區 -> 山上
  [台南] 山上區 -> 山上
  [台南] 玉井區 -> 玉井
  [台南] 楠西區 -> 楠西
  [台南] 楠西區 -> 楠西
  [台南] 南化區 -> 南化
  [台南] 左鎮區 -> 左鎮
  [台南] 關廟區 -> 關廟
  [台南] 官田區 -> 官田
  [台南] 官田區 -> 官田
  [台南] 六甲區 -> 六甲
  [台南] 六甲區 -> 六甲
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 北門區 -> 北門
  [台南] 安南區 -> 安南
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 鹽水區 -> 鹽水
  [台南] 佳里區 -> 佳里
  [台南] 學甲區 -> 學甲
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 東山區 -> 東山
  [台南] 歸仁區 -> 歸仁
  [台南] 白河區 -> 白河
  [台南] 鹽水區 -> 鹽水
  [台南] 麻豆區 -> 麻豆
  [台南] 龍崎區 -> 龍崎
  [台南] 善化區 -> 善化
  [台南] 中西區 -> 中西
  [台南] 麻豆區 -> 麻豆
  [台南] 麻豆區 -> 麻豆
  [台南] 北門區 -> 北門
  [台南] 新化區 -> 新化
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 永康區 -> 永康
  [台南] 永康區 -> 永康
  [台南] 善化區 -> 善化
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 麻豆區 -> 麻豆
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 新化區 -> 新化
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 佳里區 -> 佳里
  [台南] 白河區 -> 白河
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 永康區 -> 永康
  [台南] 玉井區 -> 玉井
  [台南] 楠西區 -> 楠西
  [台南] 南化區 -> 南化
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 佳里區 -> 佳里
  [台南] 西港區 -> 西港
  [台南] 將軍區 -> 將軍
  [台南] 北門區 -> 北門
  [台南] 新營區 -> 新營
  [台南] 新營區 -> 新營
  [台南] 白河區 -> 白河
  [台南] 六甲區 -> 六甲
  [台南] 下營區 -> 下營
  [台南] 鹽水區 -> 鹽水
  [台南] 鹽水區 -> 鹽水
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 善化區 -> 善化
  [台南] 安定區 -> 安定
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 安南區 -> 安南
  [台南] 安南區 -> 安南
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 安平區 -> 安平
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 中西區 -> 中西
  [台南] 新化區 -> 新化
  [台南] 南化區 -> 南化
  [台南] 七股區 -> 七股
  [台南] 新營區 -> 新營
  [台南] 東山區 -> 東山
  [台南] 七股區 -> 七股
  [台南] 仁德區 -> 仁德
  [台南] 仁德區 -> 仁德
  [台南] 新營區 -> 新營
  [台南] 龍崎區 -> 龍崎
  [台南] 山上區 -> 山上
  [台南] 楠西區 -> 楠西
  [台南] 楠西區 -> 楠西
  [台南] 左鎮區 -> 左鎮
  [台南] 柳營區 -> 柳營
  [台南] 新市區 -> 新市
  [台南] 新市區 -> 新市
  [台南] 歸仁區 -> 歸仁
  [台南] 歸仁區 -> 歸仁
  [台南] 下營區 -> 下營
  [台南] 佳里區 -> 佳里
  [台南] 六甲區 -> 六甲
  [台南] 南化區 -> 南化
  [台南] 安定區 -> 安定
  [台南] 安平區 -> 安平
